Date,Name of State / UT,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,,,Death
2020-09-25,Gujarat,128778,9,109079,,,3381
2020-09-25,Haryana,118538,16,98410,,,1255
2020-09-25,Himachal Pradesh,13386,0,9252,,,150
2020-09-25,Union Territory of Jammu and Kashmir,68614,0,48079,,,1084
2020-09-25,Jharkhand,76438,0,62945,,,652
2020-09-25,Karnataka,548557,0,444658,,,8331
2020-09-25,Kerala,154446,10,107850,,,613
2020-09-25,Union Territory of Ladakh,3969,0,2893,,,54
2020-09-25,Madhya Pradesh,115361,0,90495,,,2122
2020-09-25,Maharashtra,1282953,10,973214,,,34345
2020-09-25,Manipur,9537,0,7369,,,62
2020-09-25,Meghalaya,5078,0,3058,,,43
2020-09-25,Mizoram,1786,0,1105,,,0
2020-09-25,Nagaland,5730,0,4626,,,16
2020-09-25,Odisha,196888,0,161044,,,752
2020-09-25,Puducherry,24895,0,19311,,,487
2020-09-25,Punjab,105220,0,81475,,,3066
2020-09-25,Rajasthan,122711,9,102330,,,1397
2020-09-25,Sikkim,2692,0,2054,,,31
2020-09-25,Tamil Nadu,563682,9,508210,,,9076
2020-09-25,Telangana,181615,12,150160,,,1080
2020-09-25,Tripura,24130,0,17487,,,265
2020-09-25,Uttarakhand,44395,9,32355,,,542
2020-09-25,Uttar Pradesh,374268,9,307611,,,5366
2020-09-25,West Bengal,237869,0,208042,,,4606
2020-09-26,Andaman and Nicobar Islands,3759,0,3528,,,52
2020-09-26,Andhra Pradesh,661458,0,588169,,,5606
2020-09-26,Arunachal Pradesh,8671,0,6230,,,14
2020-09-26,Assam,167374,0,136715,,,625
2020-09-26,Bihar,175525,0,161874,,,878
2020-09-26,Union Territory of Chandigarh,11212,0,8677,,,145
2020-09-26,Chhattisgarh,98565,0,66860,,,777
2020-09-26,Dadra and Nagar Haveli,1494,0,1402,,,1
2020-09-26,Daman and Diu,1495,0,1403,,,1
2020-09-26,Delhi,264436,14,228436,,,5147
2020-09-26,Goa,31067,4,25071,,,386
2020-09-26,Gujarat,130220,9,110358,,,3393
2020-09-26,Haryana,120562,16,101273,,,1273
2020-09-26,Himachal Pradesh,13679,0,9546,,,157
2020-09-26,Union Territory of Jammu and Kashmir,69832,0,49557,,,1105
2020-09-26,Jharkhand,77709,0,64515,,,661
2020-09-26,Karnataka,557212,0,450302,,,8417
2020-09-26,Kerala,160923,10,111331,,,635
2020-09-26,Union Territory of Ladakh,4025,0,2971,,,56
2020-09-26,Madhya Pradesh,117588,0,93238,,,2152
2020-09-26,Maharashtra,1300747,10,992806,,,34761
2020-09-26,Manipur,9791,0,7602,,,63
2020-09-26,Meghalaya,5158,0,3343,,,43
2020-09-26,Mizoram,1835,0,1289,,,0
2020-09-26,Nagaland,5768,0,4669,,,16
2020-09-26,Odisha,201096,0,165432,,,767
2020-09-26,Puducherry,25489,0,19781,,,494
2020-09-26,Punjab,107096,0,84025,,,3134
2020-09-26,Rajasthan,124721,9,104288,,,1412
2020-09-26,Sikkim,2785,0,2075,,,31
2020-09-26,Tamil Nadu,569361,9,513836,,,9148
2020-09-26,Telangana,183854,12,152441,,,1091
2020-09-26,Tripura,24408,0,17992,,,268
2020-09-26,Uttarakhand,45323,9,33843,,,555
2020-09-26,Uttar Pradesh,378524,9,313686,,,5450
2020-09-26,West Bengal,241059,0,211020,,,4665
2020-09-27,Andaman and Nicobar Islands,3774,0,3551,,,52
2020-09-27,Andhra Pradesh,668751,0,597294,,,5663
2020-09-27,Arunachal Pradesh,8869,0,6397,,,14
2020-09-27,Assam,169110,0,138310,,,638
2020-09-27,Bihar,177072,0,163432,,,886
2020-09-27,Union Territory of Chandigarh,11380,0,8937,,,145
2020-09-27,Chhattisgarh,102461,0,70955,,,817
2020-09-27,Dadra and Nagar Haveli,1497,0,1415,,,1
2020-09-27,Daman and Diu,1499,0,1416,,,1
2020-09-27,Delhi,267808,14,232912,,,5193
2020-09-27,Goa,31570,4,25759,,,391
2020-09-27,Gujarat,131637,9,111777,,,3406
2020-09-27,Haryana,122251,16,103827,,,1291
2020-09-27,Himachal Pradesh,13996,0,9728,,,164
2020-09-27,Union Territory of Jammu and Kashmir,71049,0,51494,,,1125
2020-09-27,Jharkhand,78935,0,65839,,,670
2020-09-27,Karnataka,566023,0,455719,,,8503
2020-09-27,Kerala,167929,10,114530,,,656
2020-09-27,Union Territory of Ladakh,4093,0,3018,,,57
2020-09-27,Madhya Pradesh,119899,0,95490,,,2181
2020-09-27,Maharashtra,1321166,10,1016450,,,35191
2020-09-27,Manipur,10051,0,7681,,,64
2020-09-27,Meghalaya,5212,0,3654,,,43
2020-09-27,Mizoram,1865,0,1316,,,0
2020-09-27,Nagaland,5862,0,4819,,,16
2020-09-27,Odisha,205452,0,170193,,,783
2020-09-27,Puducherry,26032,0,20205,,,500
2020-09-27,Punjab,108684,0,86013,,,3188
2020-09-27,Rajasthan,126766,9,105994,,,1426
2020-09-27,Sikkim,2833,0,2097,,,31
2020-09-27,Tamil Nadu,575008,9,519448,,,9233
2020-09-27,Telangana,185821,12,154499,,,1100
2020-09-27,Tripura,24728,0,18392,,,270
2020-09-27,Uttarakhand,46272,9,34859,,,566
2020-09-27,Uttar Pradesh,382826,9,320232,,,5517
2020-09-27,West Bengal,244240,0,213975,,,4721
2020-09-28,Andaman and Nicobar Islands,3794,0,3553,,,53
2020-09-28,Andhra Pradesh,675674,0,605090,,,5708
2020-09-28,Arunachal Pradesh,9004,0,6495,,,14
2020-09-28,Assam,169985,0,139980,,,655
2020-09-28,Bihar,178702,0,164987,,,888
2020-09-28,Union Territory of Chandigarh,11553,0,9103,,,147
2020-09-28,Chhattisgarh,104733,0,72224,,,848
2020-09-28,Dadra and Nagar Haveli,1501,0,1424,,,1
2020-09-28,Daman and Diu,1501,0,1424,,,1
2020-09-28,Delhi,271100,14,236651,,,5235
2020-09-28,Goa,31954,4,26460,,,401
2020-09-28,Gujarat,133048,9,113008,,,3416
2020-09-28,Haryana,123766,16,105990,,,1307
2020-09-28,Himachal Pradesh,14191,0,10359,,,175
2020-09-28,Union Territory of Jammu and Kashmir,72190,0,52859,,,1132
2020-09-28,Jharkhand,79909,0,66797,,,679
2020-09-28,Karnataka,575566,0,462241,,,8582
2020-09-28,Kerala,175374,10,117921,,,677
2020-09-28,Union Territory of Ladakh,4103,0,3032,,,58
2020-09-28,Madhya Pradesh,122209,0,97571,,,2207
2020-09-28,Maharashtra,1339222,10,1030015,,,35571
2020-09-28,Manipur,10299,0,7876,,,64
2020-09-28,Meghalaya,5302,0,3779,,,43
2020-09-28,Mizoram,1908,0,1373,,,0
2020-09-28,Nagaland,5946,0,4888,,,16
2020-09-28,Odisha,209374,0,173571,,,797
2020-09-28,Puducherry,26400,0,20648,,,513
2020-09-28,Punjab,110106,0,88312,,,3238
2020-09-28,Rajasthan,128850,9,107718,,,1441
2020-09-28,Sikkim,2871,0,2146,,,33
2020-09-28,Tamil Nadu,580799,9,525154,,,9313
2020-09-28,Telangana,187199,12,156431,,,1107
2020-09-28,Tripura,24921,0,18959,,,273
2020-09-28,Uttarakhand,47036,9,35672,,,574
2020-09-28,Uttar Pradesh,387076,9,325888,,,5594
2020-09-28,West Bengal,247425,0,216921,,,4781
2020-09-29,Andaman and Nicobar Islands,3803,0,3582,,,53
2020-09-29,Andhra Pradesh,681161,0,612300,,,5745
2020-09-29,Arunachal Pradesh,9332,0,6592,,,15
2020-09-29,Assam,173629,0,142300,,,667
2020-09-29,Bihar,179832,0,166276,,,892
2020-09-29,Union Territory of Chandigarh,11678,0,9325,,,153
2020-09-29,Chhattisgarh,108458,0,74537,,,877
2020-09-29,Dadra and Nagar Haveli,1505,0,1438,,,1
2020-09-29,Daman and Diu,1507,0,1439,,,1
2020-09-29,Delhi,273084,14,240703,,,5272
2020-09-29,Goa,32392,4,27072,,,407
2020-09-29,Gujarat,134452,9,114344,,,3428
2020-09-29,Haryana,125396,16,108411,,,1331
2020-09-29,Himachal Pradesh,14457,0,10627,,,180
2020-09-29,Union Territory of Jammu and Kashmir,73014,0,54267,,,1146
2020-09-29,Jharkhand,81417,0,68603,,,688
2020-09-29,Karnataka,582458,0,469750,,,8641
2020-09-29,Kerala,179912,10,121268,,,697
2020-09-29,Union Territory of Ladakh,4152,0,3064,,,58
2020-09-29,Madhya Pradesh,124166,0,100012,,,2242
2020-09-29,Maharashtra,1351143,10,1049947,,,35751
2020-09-29,Manipur,10477,0,7982,,,64
2020-09-29,Meghalaya,5362,0,3868,,,46
2020-09-29,Mizoram,1958,0,1459,,,0
2020-09-29,Nagaland,5957,0,4938,,,17
2020-09-29,Odisha,212609,0,177585,,,813
2020-09-29,Puducherry,26685,0,21156,,,515
2020-09-29,Punjab,111375,0,90345,,,3284
2020-09-29,Rajasthan,130962,9,109472,,,1456
2020-09-29,Sikkim,2896,0,2164,,,34
2020-09-29,Tamil Nadu,586388,9,530708,,,9383
2020-09-29,Telangana,189271,12,158690,,,1116
2020-09-29,Tripura,25353,0,19203,,,276
2020-09-29,Uttarakhand,47493,9,36856,,,580
2020-09-29,Uttar Pradesh,390866,9,331270,,,5652
2020-09-29,West Bengal,250580,0,219844,,,4837
2020-09-30,Andaman and Nicobar Islands,3821,0,3587,,,53
2020-09-30,Andhra Pradesh,687351,0,622136,,,5780
2020-09-30,Arunachal Pradesh,9553,0,6743,,,16
2020-09-30,Assam,177221,0,144002,,,680
2020-09-30,Bihar,181285,0,168025,,,894
2020-09-30,Union Territory of Chandigarh,11816,0,9598,,,158
2020-09-30,Chhattisgarh,110655,0,78514,,,916
2020-09-30,Dadra and Nagar Haveli,1516,0,1455,,,1
2020-09-30,Daman and Diu,1516,0,1455,,,1
2020-09-30,Delhi,276311,14,243481,,,5320
2020-09-30,Goa,32773,4,27781,,,419
2020-09-30,Gujarat,135833,9,115727,,,3439
2020-09-30,Haryana,126958,16,110814,,,1356
2020-09-30,Himachal Pradesh,14747,0,10991,,,183
2020-09-30,Union Territory of Jammu and Kashmir,74095,0,55517,,,1164
2020-09-30,Jharkhand,82540,0,69898,,,700
2020-09-30,Karnataka,592911,0,476378,,,8777
2020-09-30,Kerala,187266,10,124688,,,719
2020-09-30,Union Territory of Ladakh,4195,0,3107,,,58
2020-09-30,Madhya Pradesh,126043,0,102445,,,2281
2020-09-30,Maharashtra,1366119,10,1069159,,,36181
2020-09-30,Manipur,10746,0,8039,,,65
2020-09-30,Meghalaya,5463,0,3940,,,47
2020-09-30,Mizoram,1986,0,1576,,,0
2020-09-30,Nagaland,6040,0,4986,,,17
2020-09-30,Odisha,215676,0,181481,,,828
2020-09-30,Puducherry,27066,0,21616,,,517
2020-09-30,Punjab,112460,0,92277,,,3359
2020-09-30,Rajasthan,133110,9,111272,,,1471
2020-09-30,Sikkim,2937,0,2235,,,35
2020-09-30,Tamil Nadu,591934,9,536209,,,9453
2020-09-30,Telangana,191374,12,160933,,,1127
2020-09-30,Tripura,25734,0,19692,,,277
2020-09-30,Uttarakhand,47986,9,38282,,,591
2020-09-30,Uttar Pradesh,394847,9,336981,,,5715
2020-09-30,West Bengal,253768,0,222805,,,4899
2020-10-01,Andaman and Nicobar Islands,3835,0,3608,,,53
2020-10-01,Andhra Pradesh,693484,0,629211,,,5828
2020-10-01,Arunachal Pradesh,9796,0,6890,,,16
2020-10-01,Assam,180811,0,145618,,,697
2020-10-01,Bihar,182728,0,169732,,,904
2020-10-01,Union Territory of Chandigarh,11938,0,9813,,,162
2020-10-01,Chhattisgarh,113602,0,81718,,,957
2020-10-01,Dadra and Nagar Haveli,1519,0,1464,,,1
2020-10-01,Daman and Diu,1521,0,1465,,,1
2020-10-01,Delhi,279701,14,247446,,,5361
2020-10-01,Goa,33414,4,28125,,,428
2020-10-01,Gujarat,137223,9,117099,,,3450
2020-10-01,Haryana,128583,16,112877,,,1382
2020-10-01,Himachal Pradesh,14976,0,11390,,,186
2020-10-01,Union Territory of Jammu and Kashmir,75070,0,56872,,,1181
2020-10-01,Jharkhand,83651,0,71342,,,713
2020-10-01,Karnataka,601767,0,485268,,,8864
2020-10-01,Kerala,196096,10,128224,,,742
2020-10-01,Union Territory of Ladakh,4269,0,3147,,,58
2020-10-01,Madhya Pradesh,128047,0,104734,,,2316
2020-10-01,Maharashtra,1384436,10,1088322,,,36662
2020-10-01,Manipur,10983,0,8460,,,67
2020-10-01,Meghalaya,5639,0,3975,,,49
2020-10-01,Mizoram,2017,0,1597,,,0
2020-10-01,Nagaland,6163,0,5066,,,17
2020-10-01,Odisha,219119,0,185700,,,842
2020-10-01,Puducherry,27544,0,22074,,,521
2020-10-01,Punjab,113886,0,93666,,,3406
2020-10-01,Rajasthan,135283,9,113225,,,1486
2020-10-01,Sikkim,3012,0,2303,,,37
2020-10-01,Tamil Nadu,597593,9,541819,,,9520
2020-10-01,Telangana,193588,12,163407,,,1135
2020-10-01,Tripura,26066,0,20092,,,283
2020-10-01,Uttarakhand,48991,9,39278,,,611
2020-10-01,Uttar Pradesh,399073,9,342415,,,5784
2020-10-01,West Bengal,257049,0,225759,,,4958
2020-10-02,Andaman and Nicobar Islands,3848,0,3623,,,53
2020-10-02,Andhra Pradesh,700235,0,636508,,,5869
2020-10-02,Arunachal Pradesh,10020,0,7049,,,16
2020-10-02,Assam,182396,0,147522,,,711
2020-10-02,Bihar,184038,0,171048,,,904
2020-10-02,Union Territory of Chandigarh,12057,0,10009,,,164
2020-10-02,Chhattisgarh,116153,0,84699,,,986
2020-10-02,Dadra and Nagar Haveli,1526,0,1469,,,1
2020-10-02,Daman and Diu,1528,0,1470,,,1
2020-10-02,Delhi,282738,14,250613,,,5401
2020-10-02,Goa,33938,4,28525,,,440
2020-10-02,Gujarat,138574,9,118433,,,3460
2020-10-02,Haryana,129896,16,115038,,,1402
2020-10-02,Himachal Pradesh,15219,0,11608,,,195
2020-10-02,Union Territory of Jammu and Kashmir,76163,0,58552,,,1198
2020-10-02,Jharkhand,84664,0,72461,,,721
2020-10-02,Karnataka,611837,0,492412,,,8994
2020-10-02,Kerala,204231,10,131052,,,771
2020-10-02,Union Territory of Ladakh,4360,0,3232,,,61
2020-10-02,Madhya Pradesh,130088,0,107279,,,2336
2020-10-02,Maharashtra,1400912,10,1104426,,,37056
2020-10-02,Manipur,11111,0,8641,,,68
2020-10-02,Meghalaya,5802,0,4001,,,51
2020-10-02,Mizoram,2049,0,1721,,,0
2020-10-02,Nagaland,6244,0,5144,,,17
2020-10-02,Odisha,222734,0,190080,,,859
2020-10-02,Puducherry,28024,0,22505,,,525
2020-10-02,Punjab,115151,0,95937,,,3451
2020-10-02,Rajasthan,137476,9,115178,,,1500
2020-10-02,Sikkim,3050,0,2375,,,39
2020-10-02,Tamil Nadu,603281,9,547335,,,9586
2020-10-02,Telangana,195597,12,165844,,,1145
2020-10-02,Tripura,26362,0,20596,,,286
2020-10-02,Uttarakhand,49239,9,40079,,,625
2020-10-02,Uttar Pradesh,403092,9,346859,,,5864
2020-10-02,West Bengal,260324,0,228755,,,5017
2020-10-03,Andaman and Nicobar Islands,3858,0,3631,,,53
2020-10-03,Andhra Pradesh,706790,0,643993,,,5900
2020-10-03,Arunachal Pradesh,10220,0,7183,,,18
2020-10-03,Assam,183812,0,148963,,,721
2020-10-03,Bihar,185436,0,172449,,,910
2020-10-03,Union Territory of Chandigarh,12212,0,10162,,,169
2020-10-03,Chhattisgarh,118790,0,88095,,,1002
2020-10-03,Dadra and Nagar Haveli,1530,0,1479,,,1
2020-10-03,Daman and Diu,1531,0,1480,,,1
2020-10-03,Delhi,285658,14,253784,,,5438
2020-10-03,Goa,34451,4,29004,,,442
2020-10-03,Gujarat,139884,9,119683,,,3475
2020-10-03,Haryana,131372,16,116716,,,1425
2020-10-03,Himachal Pradesh,15454,0,11996,,,202
2020-10-03,Union Territory of Jammu and Kashmir,77253,0,59952,,,1212
2020-10-03,Jharkhand,85400,0,73428,,,729
2020-10-03,Karnataka,620630,0,499506,,,9119
2020-10-03,Kerala,213489,10,135144,,,791
2020-10-03,Union Territory of Ladakh,4429,0,3274,,,61
2020-10-03,Madhya Pradesh,132107,0,109611,,,2372
2020-10-03,Maharashtra,1416503,10,1117720,,,37480
2020-10-03,Manipur,11397,0,8992,,,69
2020-10-03,Meghalaya,6033,0,4226,,,52
2020-10-03,Mizoram,2103,0,1759,,,0
2020-10-03,Nagaland,6318,0,5211,,,17
2020-10-03,Odisha,226334,0,194128,,,875
2020-10-03,Puducherry,28534,0,22948,,,532
2020-10-03,Punjab,116213,0,97777,,,3501
2020-10-03,Rajasthan,139687,9,117238,,,1516
2020-10-03,Sikkim,3092,0,2409,,,41
2020-10-03,Tamil Nadu,608876,9,552938,,,9653
2020-10-03,Telangana,197315,12,167846,,,1153
2020-10-03,Tripura,26552,0,20897,,,289
2020-10-03,Uttarakhand,49550,9,40419,,,636
2020-10-03,Uttar Pradesh,406986,9,351966,,,5917
2020-10-03,West Bengal,263634,0,231699,,,5070
2020-10-04,Andaman and Nicobar Islands,3868,0,3642,,,53
2020-10-04,Andhra Pradesh,713014,0,651791,,,5941
2020-10-04,Arunachal Pradesh,10421,0,7388,,,18
2020-10-04,Assam,185444,0,150776,,,735
2020-10-04,Bihar,186441,0,173932,,,912
2020-10-04,Union Territory of Chandigarh,12360,0,10396,,,172
2020-10-04,Chhattisgarh,121400,0,91077,,,1031
2020-10-04,Dadra and Nagar Haveli,1535,0,1483,,,1
2020-10-04,Delhi,287916,14,257224,,,5472
2020-10-04,Goa,34896,4,29527,,,450
2020-10-04,Gujarat,141227,9,120987,,,3487
2020-10-04,Haryana,132560,16,118258,,,1450
2020-10-04,Himachal Pradesh,15695,0,12193,,,210
2020-10-04,Union Territory of Jammu and Kashmir,78228,0,61351,,,1231
2020-10-04,Jharkhand,86277,0,74604,,,734
2020-10-04,Karnataka,630516,0,508495,,,9219
2020-10-04,Kerala,221323,10,139620,,,813
2020-10-04,Union Territory of Ladakh,4477,0,3315,,,61
2020-10-04,Madhya Pradesh,133918,0,111712,,,2399
2020-10-04,Maharashtra,1430851,10,1134555,,,37758
2020-10-04,Manipur,11649,0,9081,,,71
2020-10-04,Meghalaya,6456,0,4319,,,54
2020-10-04,Mizoram,2120,0,1772,,,0
2020-10-04,Nagaland,6429,0,5257,,,17
2020-10-04,Odisha,229387,0,198194,,,892
2020-10-04,Puducherry,28752,0,23344,,,534
2020-10-04,Punjab,117319,0,99468,,,3562
2020-10-04,Rajasthan,141837,9,119241,,,1530
2020-10-04,Sikkim,3131,0,2448,,,43
2020-10-04,Tamil Nadu,614498,9,558534,,,9718
2020-10-04,Telangana,199264,12,170212,,,1163
2020-10-04,Tripura,26874,0,21410,,,293
2020-10-04,Uttarakhand,50053,9,41338,,,648
2020-10-04,Uttar Pradesh,410617,9,356826,,,5977
2020-10-04,West Bengal,266974,0,234712,,,5132
2020-10-04,Daman and Diu,1535,0,1484,,,1
2020-10-05,Andaman and Nicobar Islands,3884,0,3649,,,53
2020-10-05,Andhra Pradesh,719256,0,658875,,,5981
2020-10-05,Arunachal Pradesh,10548,0,7577,,,18
2020-10-05,Assam,186200,0,152127,,,749
2020-10-05,Bihar,188168,0,175458,,,915
2020-10-05,Union Territory of Chandigarh,12445,0,10598,,,174
2020-10-05,Chhattisgarh,123324,0,93731,,,1045
2020-10-05,Dadra and Nagar Haveli,1543,0,1490,,,1
2020-10-05,Delhi,290599,14,260350,,,5510
2020-10-05,Goa,35324,4,30033,,,456
2020-10-05,Gujarat,142529,9,122233,,,3496
2020-10-05,Haryana,133862,16,120341,,,1470
2020-10-05,Himachal Pradesh,15851,0,12361,,,217
2020-10-05,Union Territory of Jammu and Kashmir,79106,0,62404,,,1242
2020-10-05,Jharkhand,87210,0,75531,,,743
2020-10-05,Karnataka,640661,0,515782,,,9286
2020-10-05,Kerala,229876,10,144471,,,836
2020-10-05,Union Territory of Ladakh,4521,0,3354,,,61
2020-10-05,Madhya Pradesh,135638,0,113832,,,2434
2020-10-05,Maharashtra,1443399,10,1149603,,,38084
2020-10-05,Manipur,11855,0,9205,,,74
2020-10-05,Meghalaya,6656,0,4393,,,54
2020-10-05,Mizoram,2120,0,1807,,,0
2020-10-05,Nagaland,6552,0,5309,,,17
2020-10-05,Odisha,232713,0,202302,,,907
2020-10-05,Puducherry,29089,0,23763,,,539
2020-10-05,Punjab,118157,0,100977,,,3603
2020-10-05,Rajasthan,144021,9,121331,,,1545
2020-10-05,Sikkim,3174,0,2480,,,45
2020-10-05,Tamil Nadu,619987,9,564092,,,9784
2020-10-05,Telangana,200599,12,172388,,,1171
2020-10-05,Tripura,27033,0,21876,,,299
2020-10-05,Uttarakhand,51472,9,41740,,,652
2020-10-05,Uttar Pradesh,414457,9,362052,,,6029
2020-10-05,West Bengal,270331,0,237698,,,5194
2020-10-05,Daman and Diu,1544,0,1490,,,1
2020-10-06,Andaman and Nicobar Islands,3899,0,3659,,,54
2020-10-06,Andhra Pradesh,723512,0,666433,,,6019
2020-10-06,Arunachal Pradesh,10783,0,7775,,,19
2020-10-06,Assam,187718,0,153491,,,760
2020-10-06,Bihar,189442,0,176995,,,924
2020-10-06,Union Territory of Chandigarh,12578,0,10797,,,177
2020-10-06,Chhattisgarh,126005,0,97067,,,1081
2020-10-06,Dadra and Nagar Haveli,1546,0,1495,,,1
2020-10-06,Delhi,292546,14,263938,,,5542
2020-10-06,Goa,35715,4,30456,,,460
2020-10-06,Gujarat,143856,9,123638,,,3509
2020-10-06,Haryana,134893,16,121596,,,1491
2020-10-06,Himachal Pradesh,16033,0,12653,,,224
2020-10-06,Union Territory of Jammu and Kashmir,79738,0,63790,,,1252
2020-10-06,Jharkhand,88026,0,76843,,,747
2020-10-06,Karnataka,647712,0,522846,,,9370
2020-10-06,Kerala,234918,10,149111,,,859
2020-10-06,Union Territory of Ladakh,4641,0,3414,,,61
2020-10-06,Madhya Pradesh,137098,0,115878,,,2463
2020-10-06,Maharashtra,1453643,10,1162585,,,38347
2020-10-06,Manipur,12105,0,9334,,,75
2020-10-06,Meghalaya,6767,0,4491,,,59
2020-10-06,Mizoram,2128,0,1837,,,0
2020-10-06,Nagaland,6594,0,5422,,,17
2020-10-06,Odisha,235330,0,206400,,,924
2020-10-06,Puducherry,29277,0,24221,,,543
2020-10-06,Punjab,119184,0,102648,,,3641
2020-10-06,Rajasthan,146186,9,123421,,,1559
2020-10-06,Sikkim,3191,0,2547,,,46
2020-10-06,Tamil Nadu,625382,9,569664,,,9846
2020-10-06,Telangana,202582,12,174769,,,1181
2020-10-06,Tripura,27308,0,22131,,,301
2020-10-06,Uttarakhand,51982,9,42621,,,669
2020-10-06,Uttar Pradesh,417428,9,366321,,,6092
2020-10-06,West Bengal,273679,0,240707,,,5255
2020-10-06,Daman and Diu,1546,0,1496,,,1
2020-10-07,Andaman and Nicobar Islands,3912,0,3678,,,54
2020-10-07,Andhra Pradesh,729307,0,672479,,,6052
2020-10-07,Arunachal Pradesh,11007,0,7965,,,20
2020-10-07,Assam,188902,0,155077,,,778
2020-10-07,Bihar,190740,0,178395,,,925
2020-10-07,Union Territory of Chandigarh,12707,0,11035,,,180
2020-10-07,Chhattisgarh,128893,0,100551,,,1104
2020-10-07,Dadra and Nagar Haveli,1551,0,1500,,,1
2020-10-07,Delhi,295222,14,266935,,,5581
2020-10-07,Goa,36234,4,31050,,,468
2020-10-07,Gujarat,145191,9,125111,,,3519
2020-10-07,Haryana,136099,16,123286,,,1509
2020-10-07,Himachal Pradesh,16283,0,12918,,,229
2020-10-07,Union Territory of Jammu and Kashmir,80476,0,65496,,,1268
2020-10-07,Jharkhand,88873,0,78089,,,757
2020-10-07,Karnataka,657705,0,533074,,,9461
2020-10-07,Kerala,242789,10,154092,,,884
2020-10-07,Union Territory of Ladakh,4720,0,3464,,,61
2020-10-07,Madhya Pradesh,138668,0,118039,,,2488
2020-10-07,Maharashtra,1465901,10,1179726,,,38717
2020-10-07,Manipur,12240,0,9482,,,78
2020-10-07,Meghalaya,7037,0,4606,,,60
2020-10-07,Mizoram,2148,0,1887,,,0
2020-10-07,Nagaland,6662,0,5460,,,17
2020-10-07,Odisha,238003,0,210217,,,940
2020-10-07,Puducherry,29682,0,24614,,,546
2020-10-07,Punjab,120016,0,104355,,,3679
2020-10-07,Rajasthan,148307,9,125448,,,1574
2020-10-07,Sikkim,3216,0,2587,,,49
2020-10-07,Tamil Nadu,630399,9,575212,,,9917
2020-10-07,Telangana,204736,12,177008,,,1189
2020-10-07,Tripura,27545,0,22623,,,301
2020-10-07,Uttarakhand,52320,9,43238,,,677
2020-10-07,Uttar Pradesh,420928,9,370753,,,6153
2020-10-07,West Bengal,277049,0,243743,,,5318
2020-10-07,Daman and Diu,1552,0,1500,,,1
2020-10-08,Andaman and Nicobar Islands,3935,0,3696,,,54
2020-10-08,Andhra Pradesh,734427,0,678828,,,6086
2020-10-08,Arunachal Pradesh,11267,0,8396,,,21
2020-10-08,Assam,190209,0,157638,,,785
2020-10-08,Bihar,191985,0,179732,,,927
2020-10-08,Union Territory of Chandigarh,12820,0,11190,,,182
2020-10-08,Chhattisgarh,131739,0,103828,,,1134
2020-10-08,Dadra and Nagar Haveli,1560,0,1505,,,1
2020-10-08,Delhi,298093,14,270305,,,5616
2020-10-08,Goa,36666,4,31444,,,477
2020-10-08,Gujarat,146664,9,126657,,,3531
2020-10-08,Haryana,137382,16,124841,,,1528
2020-10-08,Himachal Pradesh,16565,0,13338,,,231
2020-10-08,Union Territory of Jammu and Kashmir,81097,0,67684,,,1282
2020-10-08,Jharkhand,89702,0,79176,,,767
2020-10-08,Karnataka,668652,0,542906,,,9574
2020-10-08,Kerala,253395,10,160253,,,906
2020-10-08,Union Territory of Ladakh,4802,0,3511,,,63
2020-10-08,Madhya Pradesh,140307,0,120267,,,2518
2020-10-08,Maharashtra,1480479,10,1196441,,,39072
2020-10-08,Manipur,12489,0,9604,,,80
2020-10-08,Meghalaya,7165,0,4694,,,60
2020-10-08,Mizoram,2150,0,1919,,,0
2020-10-08,Nagaland,6715,0,5498,,,17
2020-10-08,Odisha,240998,0,213672,,,958
2020-10-08,Puducherry,30161,0,24930,,,551
2020-10-08,Punjab,120860,0,105585,,,3712
2020-10-08,Rajasthan,150458,9,127526,,,1590
2020-10-08,Sikkim,3234,0,2615,,,49
2020-10-08,Tamil Nadu,635846,9,580736,,,9984
2020-10-08,Telangana,206632,12,179075,,,1201
2020-10-08,Tripura,27759,0,23066,,,304
2020-10-08,Uttarakhand,52950,9,43904,,,688
2020-10-08,Uttar Pradesh,424317,9,374972,,,6200
2020-10-08,West Bengal,280504,0,246767,,,5376
2020-10-08,Daman and Diu,1560,0,1505,,,1
2020-10-09,Andaman and Nicobar Islands,3952,0,3707,,,55
2020-10-09,Andhra Pradesh,739719,0,684930,,,6128
2020-10-09,Arunachal Pradesh,11479,0,8679,,,22
2020-10-09,Assam,191397,0,159836,,,794
2020-10-09,Bihar,193072,0,180696,,,929
2020-10-09,Union Territory of Chandigarh,12922,0,11344,,,186
2020-10-09,Chhattisgarh,134612,0,106027,,,1158
2020-10-09,Dadra and Nagar Haveli,1565,0,1512,,,1
2020-10-09,Daman and Diu,1567,0,1513,,,1
2020-10-09,Delhi,300819,14,272948,,,5653
2020-10-09,Goa,37098,4,31902,,,484
2020-10-09,Gujarat,147780,9,127786,,,3538
2020-10-09,Haryana,138666,16,126267,,,1548
2020-10-09,Himachal Pradesh,16778,0,13597,,,238
2020-10-09,Union Territory of Jammu and Kashmir,81793,0,69020,,,1291
2020-10-09,Jharkhand,90486,0,80439,,,775
2020-10-09,Karnataka,679356,0,552519,,,9675
2020-10-09,Kerala,258840,10,167256,,,930
2020-10-09,Union Territory of Ladakh,4902,0,3540,,,63
